uniprot_accession	gene_symbol	mitocarta_status	mitocarta_compartment	mitocarta_is_matrix	mitocarta_is_im	mitocarta_is_ims	mitocarta_is_om	has_transit_peptide	transit_peptide_start	transit_peptide_end	transit_peptide_note	has_signal_peptide	signal_peptide_start	signal_peptide_end	uniprot_subcellular	is_hsp60_substrate	is_in_mito_proteome	targeting_classification
Q9H7Z7	PTGES2	MitoCarta	MIM	False	True	False	False	False				False			SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000269|PubMed:12835322}; Single-pass membrane protein {ECO:0000255}.; SUBCELLULAR LOCATION: [Prostaglandin E synthase 2 truncated form]: Cytoplasm, perinuclear region {ECO:0000269|PubMed:12835322}. Note=Synthesized as a Golgi membrane-bound protein, which is further cleaved into the predominant soluble truncated form. The truncated form is cytoplasmic and is enriched in the perinuclear region. {ECO:0000269|PubMed:12835322}.	False	True	Inner membrane (MIM)
Q9H825	METTL8	MitoCarta	Matrix	True	False	False	False	True	1.0	21.0	Mitochondrion	False			SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:34774131, ECO:0000269|PubMed:35017528}. Note=Mitochondrial protein: the cytoplasmic or nuclear localization observed by some groups is either the result of an incorrect localization caused by N-terminal tagging that interferes with mitochondrial targeting, or splice isoforms that lack the N-terminal mitochondrial transit sequence. {ECO:0000269|PubMed:34774131}.	False	True	High-confidence matrix
Q9H845	ACAD9	MitoCarta	MIM	False	True	False	False	True	1.0	37.0	Mitochondrion	False			SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:16020546, ECO:0000269|PubMed:20816094}; Peripheral membrane protein {ECO:0000269|PubMed:16020546}; Matrix side {ECO:0000269|PubMed:16020546}. Note=Essentially associated with membranes. {ECO:0000269|PubMed:16020546}.	True	True	Inner membrane (MIM)
Q9H857	NT5DC2	MitoCarta	Matrix	True	False	False	False	False				False			SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:Q6Q0N3}.	True	True	Non-canonical matrix import
Q9H8M1	COQ10B	MitoCarta	MIM	False	True	False	False	True	1.0	37.0	Mitochondrion	False			SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Matrix side {ECO:0000250}.	False	True	Inner membrane (MIM)
Q9H903	MTHFD2L	MitoCarta	Matrix	True	False	False	False	False				False			SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250|UniProtKB:D3ZUA0}; Peripheral membrane protein {ECO:0000250|UniProtKB:D3ZUA0}; Matrix side {ECO:0000250|UniProtKB:D3ZUA0}.	False	True	Non-canonical matrix import
Q9H936	SLC25A22	MitoCarta	MIM	False	True	False	False	False				False			SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250|UniProtKB:A0A0G2K5L2}; Multi-pass membrane protein {ECO:0000255}.	False	True	Inner membrane (MIM)
Q9H9B4	SFXN1	MitoCarta	MIM	False	True	False	False	False				False			SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:27184847, ECO:0000269|PubMed:30442778}; Multi-pass membrane protein {ECO:0000255}.	False	True	Inner membrane (MIM)
Q9H9J2	MRPL44	MitoCarta	Matrix	True	False	False	False	True	1.0	30.0	Mitochondrion	False			SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:25278503, ECO:0000269|PubMed:25838379, ECO:0000269|PubMed:28892042}. Mitochondrion matrix {ECO:0000250|UniProtKB:Q9CY73}.	True	True	High-confidence matrix
Q9H9P8	L2HGDH	MitoCarta	MIM	False	True	False	False	True	1.0	51.0	Mitochondrion	False			SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:16005139}.	False	True	Inner membrane (MIM)
Q9HA77	CARS2	MitoCarta	Matrix	True	False	False	False	False				False			SUBCELLULAR LOCATION: Mitochondrion {ECO:0000305|PubMed:29079736}.	True	True	Non-canonical matrix import
Q9HA92	RSAD1	MitoCarta	MIM	False	True	False	False	True	1.0	17.0	Mitochondrion	False			SUBCELLULAR LOCATION: Mitochondrion {ECO:0000305}.	True	True	Inner membrane (MIM)
Q9HAC7	SUGCT	MitoCarta	Matrix	True	False	False	False	True	1.0	31.0	Mitochondrion	False			SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:23893049, ECO:0000269|PubMed:34492704}.	False	True	High-confidence matrix
Q9HAV7	GRPEL1	MitoCarta	Matrix	True	False	False	False	True	1.0	27.0	Mitochondrion	False			SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000269|PubMed:11311562}.	False	True	High-confidence matrix
Q9HBH1	PDF	MitoCarta	Matrix	True	False	False	False	True	1.0	39.0	Mitochondrion	False			SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:14532271, ECO:0000269|PubMed:15489958}.	False	True	High-confidence matrix
Q9HBH5	RDH14	MitoCarta	Membrane	False	True	False	False	False				False				False	True	Inner membrane (MIM)
Q9HBL7	PLGRKT	MitoCarta	Membrane	False	True	False	False	False				False			SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:21940822}; Multi-pass membrane protein {ECO:0000269|PubMed:21940822}. Note=Colocalizes on the cell surface with urokinase plasminogen activator surface receptor/PLAUR. {ECO:0000250}.	False	True	Inner membrane (MIM)
Q9HC21	SLC25A19	MitoCarta	MIM	False	True	False	False	False				False			SUBCELLULAR LOCATION: Mitochondrion membrane {ECO:0000269|PubMed:15539640, ECO:0000269|PubMed:27188525, ECO:0000269|PubMed:31506564}; Multi-pass membrane protein {ECO:0000255}.	False	True	Inner membrane (MIM)
Q9HC36	RNMTL1	MitoCarta	Matrix	True	False	False	False	True	1.0	40.0	Mitochondrion	False			SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:24036117, ECO:0000269|PubMed:25009282}.	True	True	High-confidence matrix
Q9HC38	GLOD4	MitoCarta	Matrix	True	False	False	False	False				False			SUBCELLULAR LOCATION: Mitochondrion {ECO:0000305|PubMed:12897971}.	False	True	Non-canonical matrix import
Q9HCC0	MCCC2	MitoCarta	Matrix	True	False	False	False	True	1.0	22.0	Mitochondrion	False			SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000269|PubMed:11170888, ECO:0000269|PubMed:16023992}.	True	True	High-confidence matrix
Q9HCL2	GPAM	MitoCarta	Membrane	False	True	False	False	False				False			SUBCELLULAR LOCATION: Mitochondrion outer membrane {ECO:0000269|PubMed:36522428}; Peripheral membrane protein {ECO:0000269|PubMed:36522428}. Note=Associated with the mitochondrion outer membrane of hepatic cells via a patch of basic residues. {ECO:0000269|PubMed:36522428}.	False	True	Inner membrane (MIM)
Q9HD23	MRS2	MitoCarta	MIM	False	True	False	False	True	1.0	49.0	Mitochondrion	False			SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:11401429, ECO:0000305|PubMed:18384665}; Multi-pass membrane protein {ECO:0000269|PubMed:37543649, ECO:0000269|PubMed:37938562, ECO:0000269|PubMed:39609651}.	False	True	Inner membrane (MIM)
Q9HD33	MRPL47	MitoCarta	Matrix	True	False	False	False	False				False			SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:25278503, ECO:0000269|PubMed:25838379, ECO:0000269|PubMed:28892042}.	True	True	Non-canonical matrix import
Q9HD34	LYRM4	MitoCarta	Matrix	True	False	False	False	False				False			SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:17331979, ECO:0000269|PubMed:19454487, ECO:0000269|PubMed:23593335}. Nucleus {ECO:0000269|PubMed:19454487, ECO:0000269|PubMed:23593335}.	False	True	Non-canonical matrix import
Q9HD36	BCL2L10	MitoCarta	MOM	False	False	False	True	False				False			SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:11593390, ECO:0000269|PubMed:21705382, ECO:0000269|PubMed:22233804, ECO:0000269|PubMed:22498477, ECO:0000269|PubMed:23563182}. Nucleus membrane {ECO:0000269|PubMed:11593390}. Endoplasmic reticulum {ECO:0000269|PubMed:22498477, ECO:0000269|PubMed:27995898}. Cytoplasm, cytoskeleton, spindle {ECO:0000250|UniProtKB:Q9Z0F3}. Note=Localizes to mitochondria-associated endoplasmic reticulum membranes (MAMs) (PubMed:27995898). Localization to MAMs is greatly reduced under apoptotic stress conditions (PubMed:27995898). {ECO:0000269|PubMed:27995898}.	False	True	Outer membrane (MOM)
Q9NNW7	TXNRD2	MitoCarta	Matrix	True	False	False	False	True	1.0	36.0	Mitochondrion	False			SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:10215850}.	False	True	High-confidence matrix
Q9NNZ3	DNAJC4	MitoCarta	Membrane	False	True	False	False	False				False			SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.	False	True	Inner membrane (MIM)
Q9NP58	ABCB6	MitoCarta	MOM	False	False	False	True	False				False			SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:17661442, ECO:0000269|PubMed:22246506, ECO:0000269|PubMed:22655043, ECO:0000269|PubMed:23180570, ECO:0000269|PubMed:27507172}; Multi-pass membrane protein {ECO:0000255}. Mitochondrion outer membrane {ECO:0000269|PubMed:17006453, ECO:0000269|PubMed:17661442}; Multi-pass membrane protein {ECO:0000255}. Endoplasmic reticulum membrane {ECO:0000269|PubMed:18279659, ECO:0000269|PubMed:21199866, ECO:0000269|PubMed:22226084}; Multi-pass membrane protein {ECO:0000255}. Golgi apparatus membrane {ECO:0000269|PubMed:18279659, ECO:0000269|PubMed:21199866, ECO:0000269|PubMed:22226084}; Multi-pass membrane protein {ECO:0000255}. Endosome membrane {ECO:0000269|PubMed:25627919}; Multi-pass membrane protein {ECO:0000255}. Lysosome membrane {ECO:0000269|PubMed:22655043, ECO:0000269|PubMed:25627919, ECO:0000269|PubMed:29940187, ECO:0000269|PubMed:31053883}. Late endosome membrane {ECO:0000250|UniProtKB:O70595}. Early endosome membrane {ECO:0000250|UniProtKB:O70595}. Secreted, extracellular exosome {ECO:0000269|PubMed:22655043}. Mitochondrion {ECO:0000269|PubMed:10837493, ECO:0000269|PubMed:23792964}. Endosome, multivesicular body membrane {ECO:0000269|PubMed:25627919}. Melanosome membrane {ECO:0000269|PubMed:29940187}. Note=Present in the membrane of mature erythrocytes and in exosomes released from reticulocytes during the final steps of erythroid maturation (PubMed:22655043). Traffics from endoplasmic reticulum to Golgi during its glycans's maturation, therefrom is first targeted to the plasma membrane, and is rapidly internalized through endocytosis to be distributed to the limiting membrane of multivesicular bodies and lysosomes (PubMed:18279659, PubMed:21199866, PubMed:25627919). Localized on the limiting membrane of early melanosomes of pigment cells (PubMed:29940187). Targeted to the endolysosomal compartment (By similarity). {ECO:0000250|UniProtKB:O70595, ECO:0000269|PubMed:18279659, ECO:0000269|PubMed:21199866, ECO:0000269|PubMed:22655043, ECO:0000269|PubMed:25627919, ECO:0000269|PubMed:29940187}.	False	True	Outer membrane (MOM)
Q9NP80	PNPLA8	MitoCarta	MIM	False	True	False	False	False				False			SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250|UniProtKB:Q5XTS1}; Single-pass membrane protein {ECO:0000305|PubMed:10744668, ECO:0000305|PubMed:10833412}. Mitochondrion membrane {ECO:0000305|PubMed:17213206}; Single-pass membrane protein {ECO:0000305|PubMed:10744668, ECO:0000305|PubMed:10833412}. Peroxisome membrane {ECO:0000269|PubMed:15695510}; Single-pass membrane protein {ECO:0000305|PubMed:10744668, ECO:0000305|PubMed:10833412}.	False	True	Inner membrane (MIM)
Q9NP81	SARS2	MitoCarta	Matrix	True	False	False	False	True	1.0	34.0	Mitochondrion	False			SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000250|UniProtKB:Q9N0F3}.	True	True	High-confidence matrix
Q9NP92	MRPS30	MitoCarta	Matrix	True	False	False	False	False				False			SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:11279123, ECO:0000269|PubMed:28892042}.	True	True	Non-canonical matrix import
Q9NPB1	NT5M	MitoCarta	Matrix	True	False	False	False	True	1.0	31.0	Mitochondrion	False			SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:10899995}.	False	True	High-confidence matrix
Q9NPE2	NGRN	MitoCarta	Matrix	True	False	False	False	False				True	1.0	15.0	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:11118320}. Secreted {ECO:0000305}. Mitochondrion membrane {ECO:0000269|PubMed:27667664}.	False	True	Probable matrix
Q9NPH0	ACP6	MitoCarta	IMS	False	False	True	False	True	1.0	32.0	Mitochondrion	False			SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:10506173}.	False	True	Intermembrane space (IMS)
Q9NPJ3	ACOT13	MitoCarta	Matrix	True	False	False	False	False				False			SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000250|UniProtKB:Q9CQR4}. Mitochondrion {ECO:0000250|UniProtKB:Q9CQR4}. Nucleus {ECO:0000250|UniProtKB:Q9CQR4}. Cytoplasm, cytoskeleton, spindle {ECO:0000250|UniProtKB:Q9CQR4}. Note=During interphase, found both in the nucleus and in the cytoplasm. At mitosis, localizes to the spindle. Colocalizes with tubulin. {ECO:0000250|UniProtKB:Q9CQR4}.	True	True	Non-canonical matrix import
Q9NPL8	TIMMDC1	MitoCarta	MIM	False	True	False	False	False				False			SUBCELLULAR LOCATION: Mitochondrion membrane {ECO:0000269|PubMed:24191001}; Multi-pass membrane protein {ECO:0000269|PubMed:24191001}.	False	True	Inner membrane (MIM)
Q9NQ50	MRPL40	MitoCarta	Matrix	True	False	False	False	True	1.0	46.0	Mitochondrion	False			SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:25278503, ECO:0000269|PubMed:25838379, ECO:0000269|PubMed:28892042}.	False	True	High-confidence matrix
Q9NQE9	HINT3	MitoCarta	unknown	False	False	False	False	False				False			SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:17870088}. Nucleus {ECO:0000269|PubMed:17870088}. Note=Localized as aggregates in the cytoplasm and the nucleus.	False	True	Mitochondrial (other/unspecified)
Q9NQG6	MIEF1	MitoCarta	MOM|Matrix	True	False	False	True	False				False			SUBCELLULAR LOCATION: Mitochondrion outer membrane {ECO:0000269|PubMed:21508961, ECO:0000269|PubMed:21701560, ECO:0000269|PubMed:24515348}; Single-pass membrane protein {ECO:0000269|PubMed:21508961, ECO:0000269|PubMed:21701560, ECO:0000269|PubMed:24515348}.	False	True	Non-canonical matrix import
Q9NQH7	XPNPEP3	MitoCarta	Matrix	True	False	False	False	True	1.0	31.0	Mitochondrion	False			SUBCELLULAR LOCATION: [Isoform 1]: Mitochondrion {ECO:0000269|PubMed:20179356, ECO:0000269|PubMed:25609706}. Cytoplasm {ECO:0000269|PubMed:25609706}. Note=Mainly mitochondrial. Translocates to the cytoplasm following TNFRSF1B activation. {ECO:0000269|PubMed:25609706}.; SUBCELLULAR LOCATION: [Isoform 2]: Cytoplasm {ECO:0000269|PubMed:25609706}.	True	True	High-confidence matrix
Q9NQR4	NIT2	MitoCarta	unknown	False	False	False	False	False				False			SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:17488281}.	False	True	Mitochondrial (other/unspecified)
Q9NQZ5	STARD7	MitoCarta	IMS	False	False	True	False	True	1.0	58.0	Mitochondrion	False			SUBCELLULAR LOCATION: Mitochondrion {ECO:0000305}.	False	True	Intermembrane space (IMS)
Q9NR28	DIABLO	MitoCarta	IMS	False	False	True	False	True	1.0	21.0	Mitochondrion	False			SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:10972280, ECO:0000269|PubMed:14523016, ECO:0000269|PubMed:28288130}. Cytoplasm, cytosol {ECO:0000269|PubMed:10929711, ECO:0000269|PubMed:28288130}. Note=Released into the cytosol in a PARL-dependent manner when cells undergo apoptosis. {ECO:0000269|PubMed:10929711, ECO:0000269|PubMed:28288130}.	False	True	Intermembrane space (IMS)
Q9NR77	PXMP2	MitoCarta	MIM	False	True	False	False	False				False			SUBCELLULAR LOCATION: Peroxisome membrane; Multi-pass membrane protein.	False	True	Inner membrane (MIM)
Q9NRA0	SPHK2	MitoCarta	MIM	False	True	False	False	False				False			SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:12954646, ECO:0000269|PubMed:16103110, ECO:0000269|PubMed:17635916, ECO:0000269|PubMed:20197547, ECO:0000269|PubMed:29615132}. Nucleus {ECO:0000269|PubMed:12954646, ECO:0000269|PubMed:16103110, ECO:0000269|PubMed:17635916, ECO:0000269|PubMed:19729656, ECO:0000269|PubMed:20197547, ECO:0000269|PubMed:29615132}. Endoplasmic reticulum {ECO:0000250|UniProtKB:Q9JIA7}. Mitochondrion inner membrane {ECO:0000250|UniProtKB:Q9JIA7}. Note=In nucleus, located in nucleosomes where it associates with core histone proteins such as histone 3 (PubMed:19729656). In brains of patients with Alzheimer's disease, may be preferentially localized in the nucleus. Cytosolic expression decrease correlates with the density of amyloid deposits (PubMed:29615132). In apoptotic cells, colocalizes with CASP1 in cell membrane where is cleaved and released from cells in an active form (PubMed:20197547). {ECO:0000269|PubMed:19729656, ECO:0000269|PubMed:20197547, ECO:0000269|PubMed:29615132}.; SUBCELLULAR LOCATION: [Isoform 2]: Lysosome membrane {ECO:0000269|PubMed:17897319}.	False	True	Inner membrane (MIM)
Q9NRD5	PICK1	MitoCarta	unknown	False	False	False	False	False				False			SUBCELLULAR LOCATION: Cytoplasm, perinuclear region {ECO:0000250|UniProtKB:Q9EP80}. Membrane {ECO:0000250|UniProtKB:Q9EP80}; Peripheral membrane protein {ECO:0000250|UniProtKB:Q9EP80}. Membrane {ECO:0000250|UniProtKB:Q62083}; Lipid-anchor {ECO:0000250|UniProtKB:Q62083}. Postsynaptic density {ECO:0000250|UniProtKB:Q9EP80}. Synapse, synaptosome {ECO:0000250|UniProtKB:Q9EP80}. Cytoplasm, cytoskeleton {ECO:0000250|UniProtKB:Q9EP80}. Note=Also membrane-associated, present at excitatory synapses. {ECO:0000250|UniProtKB:Q9EP80}.	False	True	Mitochondrial (other/unspecified)
Q9NRG7	SDR39U1	MitoCarta	unknown	False	False	False	False	False				False				False	True	Mitochondrial (other/unspecified)
Q9NRK6	ABCB10	MitoCarta	MIM	False	True	False	False	True	1.0	105.0	Mitochondrion	False			SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250|UniProtKB:Q9JI39}; Multi-pass membrane protein {ECO:0000269|PubMed:23716676}.	False	True	Inner membrane (MIM)
Q9NRN9	METTL5	MitoCarta	Matrix	True	False	False	False	False				False			SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:31564433}. Presynapse {ECO:0000269|PubMed:31564433}. Postsynapse {ECO:0000269|PubMed:31564433}.	False	True	Non-canonical matrix import
Q9NRP2	CMC2	MitoCarta	IMS	False	False	True	False	False				False			SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:20220131}.	False	True	Intermembrane space (IMS)
Q9NRP4	SDHAF3	MitoCarta	Matrix	True	False	False	False	True	1.0	30.0	Mitochondrion	False			SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000250|UniProtKB:Q04401}.	False	True	High-confidence matrix
Q9NRV9	HEBP1	MitoCarta	IMS	False	False	True	False	False				False			SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:12413491}.	False	True	Intermembrane space (IMS)
Q9NRX2	MRPL17	MitoCarta	Matrix	True	False	False	False	True	1.0	8.0	Mitochondrion	False			SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:25278503, ECO:0000269|PubMed:25838379, ECO:0000269|PubMed:28892042}.	False	True	High-confidence matrix
Q9NRY6	PLSCR3	MitoCarta	MIM	False	True	False	False	False				False			SUBCELLULAR LOCATION: Mitochondrion membrane {ECO:0000269|PubMed:14573790, ECO:0000269|PubMed:17226776, ECO:0000269|PubMed:18491232}; Single-pass type II membrane protein {ECO:0000250|UniProtKB:Q6QBQ4}. Mitochondrion inner membrane {ECO:0000250|UniProtKB:Q6QBQ4}; Single-pass type II membrane protein {ECO:0000250|UniProtKB:Q6QBQ4}. Nucleus {ECO:0000250|UniProtKB:Q9JIZ9}. Note=Palmitoylation regulates its localization to the cell membrane or the nucleus; trafficking to the cell membrane is dependent upon palmitoylation whereas in the absence of palmitoylation, localizes to the nucleus. {ECO:0000250|UniProtKB:Q9JIZ9}.	False	True	Inner membrane (MIM)
Q9NRZ5	AGPAT4	MitoCarta	MOM	False	False	False	True	False				False			SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250|UniProtKB:Q8K4X7}; Multi-pass membrane protein {ECO:0000255}.	False	True	Outer membrane (MOM)
Q9NS18	GLRX2	MitoCarta	Matrix	True	False	False	False	True	1.0	19.0	Mitochondrion	False			SUBCELLULAR LOCATION: [Isoform 1]: Mitochondrion.; SUBCELLULAR LOCATION: [Isoform 2]: Nucleus.	False	True	High-confidence matrix
Q9NS69	TOMM22	MitoCarta	MOM	False	False	False	True	False				False			SUBCELLULAR LOCATION: Mitochondrion outer membrane {ECO:0000269|PubMed:10982837}; Single-pass membrane protein {ECO:0000269|PubMed:10982837, ECO:0000269|PubMed:40080546}.	False	True	Outer membrane (MOM)
Q9NSE4	IARS2	MitoCarta	Matrix	True	False	False	False	True	1.0	48.0	Mitochondrion	False			SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000305}.	True	True	High-confidence matrix
Q9NTG7	SIRT3	MitoCarta	Matrix	True	False	False	False	False				False			SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000269|PubMed:12186850, ECO:0000269|PubMed:12374852, ECO:0000269|PubMed:16079181, ECO:0000269|PubMed:18215119, ECO:0000269|PubMed:23283301, ECO:0000269|PubMed:29445193}.	False	True	Non-canonical matrix import
Q9NTX5	ECHDC1	MitoCarta	unknown	False	False	False	False	False				False			SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000305|PubMed:22016388}.	True	True	Mitochondrial (other/unspecified)
